712,5173431706190581256,4175785720245473114,222,3468224381466486361,1,3704904233759741242,517,3724382059746947088,1,3419809176055274122,471,8921070557268651755,1
737,9114627408191628907,21219993346822175,452,4567555730395424644,1,4342253663097729246,114,6121776447481801137,1,4652911240887328231,154,7603346789071141041,1
752,1127341134360252048,5987555025659449510,735,7213206255706239013,1,6199173378071259251,173,7801726491096506011,1,7049331697375082218,713,5279371342258371800,1
759,7525596932449962451,5396672115715531590,127,961795073416504828,1,3960816007318440012,812,1721133012534189691,1,5419158392393084804,670,8542473113179444608,1
810,1564385989682822666,3451189723425013243,317,649529387465607054,1,2771455401741687996,635,1415729742431964683,1,4350946507380104417,166,7188428192679871305,1
816,7603134340261914243,6622304252644067782,520,8141525405555299473,1,6742411371151943507,798,6687832275684474948,1,8563490204618260814,617,8227875450314349125,1
836,8364571137228841081,8584641613324880626,361,1686669147227288557,1,1060701475885700035,203,3253265931347711392,1,4203396077973077137,984,988845761147030284,1
842,1141732626351073386,3611914523302895999,665,3878557218192032149,1,6415162361831136051,927,6155475357414888217,1,8439267664826235388,15,3111662342383267173,1
849,407493622252235959,7088205508516719015,117,4682687679447378974,1,5133829763755233538,440,6721511393316061763,1,1349218857387552106,534,6595593891755117863,1
858,3704014491451675920,4776201895038264615,167,1293726648558460266,1,798637581209473959,64,3413768105850357105,1,7349819893741491188,939,7148828493886584858,1
899,510794814039624124,916297337563612090,78,907334266269975274,1,3577316291920396001,46,5716700712494213912,1,840387210022486588,98,6598588471494088863,1
917,227104161292267581,733108521950737175,530,6423733099135497625,1,6422211441881666273,305,9153183826598236541,1,5135326636560484260,471,1458579111841850265,1
976,6089039596785346906,7497083562675715107,155,4253389101976772677,1,7473492057710901557,863,8693679733391335896,1,5819504364916405546,313,9132163492317225494,1
988,9143578077910728927,5109871799744419115,79,1015254020931212169,1,6472721079020600117,531,1907693062023335740,1,6289394257376227843,478,8485896089387672447,1
1010,7771386375318315853,8086218741252300723,401,4392954905442685388,1,3658380791636792882,783,4997601492679863327,1,2824664492782097309,494,3794637822120910285,1
1021,1398358595758417541,5248946524482612054,884,9161338471175895029,1,5550093994108242598,464,350213068485464673,1,196288543185540259,983,8166250699398224789,1
1028,612901145093511279,1412476833893624715,110,3813315107007591483,1,8804772929768962887,638,4795533408870740576,1,656854556274393659,575,4517095832640201223,1
1033,8961790706977018201,1873679281210322606,357,2096124158243774453,1,1229916413785148500,819,5648611232613951617,1,8597762561912712903,454,7751289165337310381,1
1033,3297250958094244318,8899883810376309571,624,1228242989859056875,1,6973619133679056699,334,3670619229050454171,1,8338919994812212978,763,4955808608688092511,1
1074,2046220636144399198,4341018335496629008,202,5798299534331880354,1,8207592318591546509,756,5102898135040229810,1,1415489830304748000,746,1485887055394184639,1
1093,4076640790281131986,2324953233743004537,530,7200350410074149793,1,7320421177397462322,677,3568297203086554451,1,6088085165874789776,566,7676480148085497001,1
1146,9040043333655953780,7331744908156682076,125,5403692962071118418,1,644334452457904259,154,322850938722247680,1,2778802151796753081,786,8132975258952382916,1
1186,5123245400931006795,2745966050008375790,998,6045505677893671353,1,1366081281506100727,265,1054691817851066463,1,7788150379294956359,819,2691738024563155606,1
1187,1339584778409691777,6412848955685406550,514,85308674293814977,1,1531618469295777311,269,1288706534833112686,1,3477261248514627067,637,3665999571297309633,1
1189,2881379238649789740,9101760313485859244,624,6227195738182858239,1,19253518154658191,883,684115463953960071,1,8550664968488584207,854,964588635471625586,1
1194,3913330308175347998,7243889048711151629,971,1006083844545522626,1,3646533625406203992,662,1727935272195555716,1,7161713391214726288,146,3679745614975754691,1
1195,3084179094499192112,7138721191943672716,771,7269770367544315362,1,4634340578031914426,226,8034221542515310731,1,6354320750258886203,768,778938055761769394,1
1208,6842024281244924093,7607963099950782089,340,1629051048431114181,1,1297686739604874755,661,1417207261914846957,1,6410104169618813460,411,511825063030088150,1
1225,1638344241979818419,7210482395435707380,436,1413545846270786042,1,1600776602924262669,376,2304070195522390135,1,1111646119124978283,71,6544049835312183503,1
1233,7901786267907211081,4767760268505034268,385,7394564419592735399,1,1912392217566184860,40,6850469382093610233,1,2431809538687049146,838,3239946380804622801,1
1239,6824492924230474245,4591894085378639134,64,5709250280165670473,1,9086726790264172608,169,4092660097346944427,1,4834067645759899053,44,2834607174437935497,1
1291,2991218118620681274,3946565471597767271,182,3440099496074953754,1,6110322325869521643,142,9191357230534620723,1,4119694445837583499,351,8910553567778207062,1
1310,4689451428493233562,2599896001584623286,715,2124389456160565196,1,4481996276697040976,971,7943530666689526483,1,4586065346126839947,817,8564569401096768604,1
1330,765577722270922401,2114790459565169981,73,5249229170420204025,1,5858265547881325586,765,5760462125132089610,1,1605224952014688374,197,7853322677893057085,1
1332,8079282835723728265,5242497722317219962,587,5529935991270798604,1,8689095137473553622,547,4155505558309168064,1,1260533857536312959,72,490348026078294504,1
1369,6204818724103462168,7306756213294169452,28,4707542808863983574,1,7860007867902525908,667,5340427014959592657,1,1889438408076014960,355,6606093585513231028,1
1373,2932943553883201740,6216681798508153756,40,6567053941472408695,1,9079179327804379163,331,178430158850133157,1,2048583797801847026,681,173769117608688892,1
1380,6384907496153623459,8730662246729880321,885,5028466437194475195,1,1531213984988767601,48,1595691010517505608,1,2632966093932272733,430,5025373019028773959,1
1403,8080922920434929129,7599240046672294780,885,9205543114722805653,1,2439991611827167909,695,7552929599497851350,1,5587843915346348561,455,2928026926822424395,1
1447,2435042400761803474,2148974510666351086,561,8596889012707527370,1,7707437609544933438,959,3447030115234933833,1,5613898320319979666,898,2347767334644338011,1
1570,8026075306670768833,39387427273606568,193,5337224506354712890,1,7225170165224595171,629,2103840556650255387,1,4454628628621256239,105,3911768605835689225,1
1585,3384294804298350849,8726172361993872097,853,5345170085215150655,1,228217451265822465,620,3442135929512399900,1,3902351337772075578,964,1393556555617149838,1
1615,6012485505310556908,4874124525312342502,760,7008637448730179787,1,2411981026684225636,533,8024471486691114899,1,8699591444146251662,427,7935106233395662978,1
1687,5239322525823799231,4148662635047810758,859,9141240213386567109,1,2682068194117420681,814,3961113958313875096,1,1458416338183060202,639,6573427902704024723,1
1689,840882974427962505,5503679616810160754,844,766223657172701699,1,4906321586151232768,104,3108182028077503227,1,7290276649045957874,70,4534398686710213428,1
1692,3868725040891843322,448826377088446517,921,2082008139389403616,1,2330606542821069457,639,649359336815061050,1,5261539437369376871,794,6475394458430390817,1
1716,5986935238640517185,3618013302868920637,768,746386680797106942,1,2920063047318288514,874,1401312451110917430,1,596374032922798136,352,159973565999792758,1
1740,6099953305627594064,5350409532040337505,199,5695555485523264143,1,1118769029778536028,740,3840674491636492305,1,9193311270301375369,702,8662175034445046260,1
1788,4365162397575003420,1482861777960461153,94,6069472883237530977,1,7444131837897888870,278,8497634008607830365,1,7263553186533228916,853,2124886010524044310,1
1789,1875672103069744052,2980717381651476127,717,7447300037386368168,1,5388869566482622902,430,7655658264965266491,1,736740091997340771,470,744703821789822137,1
1797,299858924095029936,6356648771919929448,816,5283247072596610589,1,6205210653042891522,254,6873704112457988568,1,7169214774765118504,222,4155362002825902203,1
1823,5343505792071829144,4655089594156380495,226,1358935453160776171,1,4683247363993536440,145,1148649778614544487,1,7450327753416773988,688,2906891094612328053,1
1828,5938222432066925,5980340417409125205,914,2269891725901129236,1,1661588741010381694,599,4190154795068829932,1,2177503168427988477,961,3269637221919507932,1
1844,1422807149961961030,8314007857254608944,645,2751366163531357335,1,1913643335823568399,46,7994018225032286884,1,1364173914992887913,526,1829626912911316204,1
1845,103707185964549163,7168172091083097399,177,1196011239984296008,1,1679718707047658577,77,4722184199849214015,1,7433798843994196491,92,5212238023840761439,1
1879,5489569205819457121,1572965532135182646,484,5414199760593924288,1,2051772449287204144,977,5842587689769737787,1,499240225946257074,576,7721193462681127944,1
1884,4370302143303336791,4797842950845678982,378,7042304399127237912,1,6070040953710231051,964,3303954717382358611,1,4385796420038627481,919,1894582047021211502,1
1903,2321856668382503069,4217636317911220928,418,1645446073782652987,1,3526639385293479735,517,4336745500130078438,1,1992317658816245106,191,7558827665492440808,1
1928,7726150439269730894,4536540097452982155,756,3179308275209443077,1,7684233206873540355,161,1315188766102329743,1,1279886833738890846,192,7330501047560881562,1
1934,4950944617654435447,3041553973796400585,421,8594002075142409300,1,8539351423955555624,555,581746023712979607,1,7856530987049245113,322,7947048993291219753,1
1941,3653585233576057224,7740500653721148017,142,2518304333442175514,1,2156584632791790435,234,8731497811215742447,1,5236999787898125198,127,8469906449999564090,1
1959,7339677650064463151,8184716886491141468,124,2393394363463184414,1,5802323876176740569,371,1658784938285998775,1,8927665805018933748,157,4648126195990661508,1
1976,2821603344759041385,1648614250172343304,192,3774519281873336685,1,7117301000116803715,585,8402618132945089150,1,9108739416338058131,261,938392877366811153,1
1991,1109743351134208880,2004970263672718397,744,4241387687899139602,1,877920581931240314,86,915492367602938465,1,2167004324944456013,634,7069780011397234279,1
2034,143643228676736748,4040290886069397496,338,2602883928609899083,1,7150619895345253773,383,4482490984357717553,1,6391000393218299282,247,4378402461789353138,1
2056,5995715602240037350,4515009893809213286,560,1944100671824086245,1,1252727321896744371,833,8086190658573452063,1,818335369418484288,19,5531233372862400794,1
2102,8194947668257425868,1586718641081846101,539,8168279822726417370,1,7501596189067050416,654,3182367944810814763,1,6237799724841079522,920,9147614701458137339,1
2104,3583814432391103830,3028811223925004362,771,4564614463003832099,1,1169202800633058745,828,6145517428749782128,1,2018964671265984152,668,1859595425284252791,1
2110,8626608576245827993,2467360315245770283,747,5384689472308910986,1,3392502214062204882,708,1819115025186443685,1,1185814941299400390,446,5600098435204140143,1
2128,7812499867185464631,4951901175985526199,531,8010801791060204644,1,149250395776005995,904,3251850194732442475,1,1226745678598618320,728,3123132641483329945,1
2128,5873834874153485167,4151367244144122084,524,6551626922362044668,1,5135923552422928111,322,5915003501399616092,1,5876976274683606727,304,4920616204267815982,1
2129,6674143066120955994,4231136539616323857,435,8641472577674790711,1,3189662888806042854,299,5421496110188089225,1,4589341815488830097,25,5300144713715782908,1
2136,7012591240463843016,3476577049650149404,701,1663354664318041632,1,6784392012887628412,669,4049310965155418162,1,6933737370585342639,406,2866670960275190971,1
2147,8985884731091763149,5491473797199460507,75,4672170697954943496,1,8305411532902939469,390,878536439367118865,1,3077120897511438779,770,8757658004101330381,1
2186,4810721955435248966,452826066899420676,938,3060202085303472888,1,9035688583362250949,635,843185275197014720,1,4429501597296045138,433,8893948689033947360,1
2226,6716522961885504377,6447842869462426385,997,6671365934383251516,1,6603205053948067858,444,868396928465654721,1,5404517572559817766,812,5143884149683804,1
2228,6718704619499586646,1051381573415307992,844,1895747312365191184,1,1077068310272094472,721,6410655175215748448,1,8713378571489253307,912,5547474821942833528,1
2262,6582541431977010805,3396019721781515514,342,4270528961235960686,1,1771017344338337076,905,1177402750266422995,1,6602329684015064576,669,892033783065556469,1
2272,5296968664263784936,6063485090708807427,313,2720913433902496418,1,4160707601337130385,554,6348752319195316742,1,2810343271256849961,623,6386857605143182568,1
2366,9197386995369088367,2865620015104691657,299,2334790676337823312,1,6233313787211605568,312,4736895368990335853,1,4845002455428205135,465,8220975003810373310,1
2459,8240629373380829378,8972832952772892361,374,7046727083475510828,1,3540622056327264606,406,2061509946167928486,1,6494891469602135976,914,1578886606427065817,1
2476,2286901709681624375,5858889397835356804,690,2785260018110008204,1,2785145378925015515,739,3964336062112422624,1,8380853371519858473,631,6633131919182627974,1
2483,528935744930084304,7784475416271245836,191,2864804574697238646,1,1018757935299814070,984,7747337458985874596,1,3640434382320292393,424,7283356170086953025,1
2496,2827505719905216119,5693094971647085572,505,3525519525838058326,1,53331940644763081,377,3576213139597480749,1,5600382827942977087,190,6366246754009349271,1
2510,5102152042039809862,3613247151235442667,508,6141841479398413788,1,1931759970926000822,110,4070651611030341031,1,2757083987975989140,904,8898491489007468167,1
2513,2386487512669552881,1012142112290528123,341,981883199207497616,1,4925475900413818205,234,3242686720038956877,1,6346995447083559765,171,3323415696753783964,1
2539,7566622038575276545,5547691784124403717,792,7767449812835660961,1,7984811173868622954,65,150881462026438414,1,1623133868230187805,21,3656674085525544368,1
2571,5283367424579802195,8427847828206496432,505,6479506650723693462,1,7511725471428932621,632,4741933905310345396,1,2515718895060198639,431,4299758625897456867,1
2576,8847922699470643475,1048907975556757266,746,4041178040064813993,1,1506120846400483280,482,793312533922819279,1,2405843782290293523,189,5873201579981665512,1
2591,739190675537073576,9159228089080322125,183,8526915890985452852,1,1645970040944998924,49,4759169512439473356,1,1265443421082209058,597,6606260970618044157,1
2603,6946626950629554108,1128147269478469491,685,4006492179007841150,1,2546820845733859724,230,6316635618298059849,1,5727200822107956681,338,7256377782378951040,1
2603,5538994359581897615,1444968628784112052,429,1757358733156318210,1,7626619887541570011,30,8101266083136499173,1,7583905185746167882,312,2883726926475838387,1
2630,4440027437002958081,6808669261412324254,655,763718909635124651,1,2415476482665181754,523,7238299918774658189,1,399523904333519605,257,5285884697227038458,1
2643,4246682807865557197,7155830505628900741,580,1561342629969392660,1,3470577199503598333,130,5396002251870057889,1,7705419504193026233,342,997080864332779742,1
2657,8911437578432144890,1342653398802290054,516,4534084660141471113,1,5552345408967362528,249,627577052559590267,1,8903122356056500519,194,6561272046991806500,1
2666,873518134121051110,6462726638239585148,37,5624080548500053637,1,3159567568025772426,189,2579758724506394955,1,5969810190460400598,170,1332399766788445630,1
2687,2876487674362983298,4181816589076995285,284,4421983744199278472,1,9102361157436692389,920,4305553143665591374,1,4250114291813956163,513,3219833902454826937,1
2698,4254942992319438428,156158454791855282,828,3995066199377900611,1,2338446366098264586,185,2165159875970585043,1,7761071344107893521,148,1319430206619432854,1
2706,840481181132924358,4280307714018799343,417,2057704474574440405,1,3709217803999779837,357,6000254734736777413,1,2204380897029665820,463,6739402127555162230,1
2746,2703590276523304401,5834377400862840989,307,8899635583940434148,1,186331513083775070,462,7611791285676711866,1,2182544380483925376,94,2365178817000190558,1
2805,3563801276018832515,5128317213289087376,562,2600706834604480414,1,887767785999679191,400,4405311121503328876,1,1606137295430593871,780,1330393789004244566,1
2814,3723714391256732173,7577586948128450789,26,7927979816127589615,1,2981158662765290293,693,7144240564969415774,1,5150429847502517998,121,775850438779184118,1
2842,6550732319788355836,7409338427694986811,281,3797164195767717605,1,6268565956717400115,805,3501412573647347980,1,3259742674469259114,780,4922651317225645731,1
2844,889341398070443109,3493141283995479710,212,7838817052076265292,1,1278376027886624399,630,2754324512211416781,1,1468041763973143363,245,5883090528092590266,1
2900,3446404403047166263,5388063604570055982,812,6902209633680516075,1,6719286634573478780,176,4965759623626541373,1,2314669944164830828,705,7994107415754418208,1
2902,8141417770546492507,7793306981497771982,68,3804967073742094994,1,9069367578373682789,495,3759805409842665017,1,8241330993266739232,197,3928109920867348658,1
2903,4703551543686046577,2579814125530043759,720,1618413335379525676,1,7701601755047837664,487,8487363643229273904,1,549248795207321029,823,7128554252356495963,1
2909,8054012729815533318,3450864828809416407,404,4174300871434152400,1,9181764167930882612,83,2727835161554359690,1,6163311322854255493,947,28495818228632828,1
2916,741114095453461987,7276899573764937678,886,1392817229024992415,1,134525472943685356,623,8935513361273686381,1,7389641244495053556,525,3664988463828108719,1
2933,4952583478765150883,5311325809341297443,443,5008773419333857200,1,1788145402649429040,400,3922408037656269061,1,6429328176175008264,209,1167795286777166239,1
2950,3229704019016608957,977078744475413028,917,6184956984552365705,1,1935292564185058253,448,3760387177581662421,1,6084459152245801581,320,9002451646449802248,1
2974,6932190724010770761,3869635846116337164,76,7860305648939367978,1,6673174741006754062,571,5584963537410013908,1,1865453537511782170,288,5154101498765460313,1
2982,3203125217086213852,5181542522147330059,808,1141152151995762930,1,8733799842925953611,882,1685483185536746011,1,7483951441638272375,674,7647453729929691139,1
2995,951389923546120229,3945034144369424775,902,886551069467281239,1,5593623973544336426,986,6010001445931428475,1,1826860679982086998,311,916994653403455939,1
3007,9012366174162585730,238795559121993675,714,196911107575079256,1,4057919288250301001,125,6815925509267120658,1,7899249624258548173,585,7556213555615087368,1
3007,8009478763221945317,5545144026574460744,1,1234089573393056403,1,8549042268829727501,678,7751541524702290794,1,856628314170871905,50,7242550346922966448,1
3017,2526863649783310635,5225953586273180845,128,2666339655031955802,1,8055988536132605008,769,1494845318220951312,1,8171151558171948247,80,4162921428617002392,1
3046,9167065313071434759,1790480944933914064,960,6769194221107161218,1,352948099758167984,986,5062517370810662676,1,8567727516506517023,903,4774000073217825696,1
3060,8440239501327848625,2702501196395489744,97,5114499330063293729,1,7261462591295325421,484,2439564381135110833,1,7564892526712047846,80,4054311064865798499,1
3106,5697214514102450171,3590259391633871608,558,1200464080700428950,1,3862534278206254988,385,2107775827125174353,1,2242314793412622408,715,789052863124843223,1
3162,5974180434247973322,1929864720938190774,255,8498965578469462732,1,3814495398389096412,845,3626792633693158512,1,3931669756262464687,114,4622608214334428807,1
3236,8853024917380368141,6809998904349299042,254,7070332372948368021,1,1456986315495280541,797,7252554902847115894,1,1461080368067270099,181,3984696982550710053,1
3281,3716032070343215907,7042742822450271668,794,5778673588759537115,1,5067932377961205895,962,1277353505889386011,1,4019411081834550163,831,6348597751130969347,1
3333,3504606115479426326,1386603506662424791,507,2610921434202467639,1,1720020824465291379,304,67631150224959964,1,7365111197979596610,145,1864616164625936827,1
3339,7521600259221651152,5822410085607408530,784,1627778725323749332,1,1816801719117582423,617,8611747999134756090,1,7816598895305047070,183,3178664760414671823,1
3361,7933001894597424668,2786350059732706988,232,2227976995642518680,1,5647396222542432049,694,806064694990680001,1,2852877300178964742,896,5424436991373008437,1
3363,3565092301482736871,993994178331675327,809,4207482191343785296,1,4725922602144067560,350,5543509544699369254,1,2277026870867059843,297,6474940563344615498,1
3384,6528584590662754158,5538091394734728204,603,848479617627689265,1,2121533522509307233,823,3816075497668145111,1,6227109253546987758,874,2125532527280400209,1
3424,8492532745093821423,3673242992744664540,98,6801711828623960242,1,380433271146581005,630,2069350609558663846,1,2876738406694041608,513,143282045036790370,1
3429,6736421936291885920,5465289672467147209,752,6193088293205481691,1,9026543134647211451,356,5612808499100118611,1,8706022207493302975,689,2546531542851221873,1
3444,4669729305615085682,830457773258939917,311,7333885613228033518,1,8972948861288016839,956,5741757450167464187,1,5740750994528747224,663,7151609940947335899,1
3465,8780826758593310079,3294914508349723168,486,7359994159846478380,1,2146206201662244006,835,5661099984134811041,1,4346904311948817033,596,971688083467157817,1
3469,8465832044513034855,3518967399639871680,608,3415612444043190446,1,5479205565902266744,136,5851068973379986819,1,6411530301138315954,218,8592979031454306991,1
3471,3437214014742136462,7255842090871947837,894,831569231232621981,1,3448094842978870177,76,979226226623494397,1,2022447615592375756,906,8053082366094989403,1
3488,459055144261025347,8574715321281769554,159,3346606161494305329,1,6956753697164535236,138,235353679594062639,1,578480726144495879,465,6593160481753162819,1
3555,1896013281444363664,7411534373805432106,335,2608631637501197474,1,3918420818626053618,22,3512438935552057244,1,3801643684289945857,715,6021569157383507179,1
3573,7033191797074408776,5364411899734089466,152,3291422335190043441,1,4496739753529771327,174,9083383195242794938,1,6796113842458667379,187,7859118176088157384,1
3606,4125395141705338101,532155058179439563,419,4831556718725276612,1,5209623370837842059,116,3864171674968234911,1,8373046043877496154,697,167573679225013980,1
3613,3591936748688416960,5732674488625965950,785,9197619042249922125,1,6765582140415635245,26,7883136970984603863,1,7889368327145910759,520,3687492449842182181,1
3637,6108432912518142461,545666224567329594,367,4586080513140139980,1,4275726345800918322,525,3022743629899287282,1,7195823064497353583,458,229118840371992463,1
3659,7052690755817562592,7369145951537371917,696,8966023094563905448,1,3861099866689449263,936,7029833149562628241,1,78555804790862058,827,3880236887362204077,1
3678,8055208610898373212,4530786175625846267,678,1352176646985765767,1,4603693862934430303,755,7934518297256636228,1,4109865887520397396,792,8923076517232662269,1
3681,8252890066306125656,3337352482736881106,412,702636818882404214,1,9165154336012109258,142,2320232488279753204,1,7845870016355027417,954,2364939964309214986,1
3696,126393863047526782,5003166944968728357,230,4221952063937982593,1,2527392689425029708,146,2369538334904019404,1,594689057872182109,369,4414316319701626363,1
3699,3437913158779976890,2560542480008228162,310,3773531440509819433,1,5252367324548663869,12,5625152917896446707,1,1137352745819745405,189,7088766971068775052,1
3714,2095201023386481683,5536196299071479553,146,6226224752420706248,1,3868935007069311565,79,7719648337210708440,1,2190536053941829762,254,8159189586122041082,1
3728,3450801750551979840,8064686235721932968,690,7865501432450474971,1,5254236193792692191,543,2142253274023246488,1,7176359822251091506,241,7318531678700131565,1
3751,3624824713308477514,5472044786112184724,614,103827669831993210,1,1896805486366839531,237,8530336916387630317,1,1582745475878946144,269,7037908843925653541,1
3769,7731745085191320440,7201467252527582903,261,7086808541691726476,1,7256667157636322653,5,7668452899708439717,1,5857917212841369437,866,4055524961341869711,1
3770,5286522338591841268,2332063934369857225,323,7520852849428463211,1,6226328470238252300,315,156772864152938820,1,5581741836302860308,569,2978697461058876697,1
3770,6116840975511544507,4476549589955172354,742,8126339940896301943,1,4480582454666483288,962,4099125101990580902,1,6691498865417804167,590,2294459248646685508,1
3790,8710542475132346779,1353985278414854771,133,131946521086902698,1,916049464715742101,377,4451207692702328554,1,4385415194465952515,497,1061124918768225509,1
3847,6416695052295239061,645819283247053729,469,2607600265937923088,1,557416201393172830,281,5669622148600477589,1,5852028465562022584,169,9046678282174315339,1
3904,573194074068501683,4326755465401342476,836,8032573706844845422,1,842253044487047012,450,3780351478814213718,1,7141828604064636194,562,5708438302727523039,1
3932,6184106184506720243,636924517184628302,912,2325613927319852894,1,5553976397116772394,405,3553134164030635358,1,2582475453617843520,633,6850411579680413249,1
3970,1460815173806932008,4201585875359957161,763,4706408819720355288,1,5734874699396631418,118,5564209765552430661,1,56428603612473337,181,7247558304733431734,1
3992,6032437085289661872,1462490042981941736,158,5730261353383902725,1,6174867200867075689,815,5188335233506438741,1,512894915581683422,118,7364981455870551901,1
3997,2871838696562024559,5135378000396379589,353,5885842443146541867,1,5791510869660597782,902,5283790684745011848,1,2107994798269753192,389,3544256456252447022,1
4003,5039438359958754868,4585376192167429575,925,2411132063388721584,1,8102492707644769973,551,1437563482539388286,1,2550340882600241626,584,2537230956663126703,1
4049,3833231398294920401,3928708819636701634,643,5589450573273356830,1,3509164194212924033,463,6273891098629256575,1,6377071283717358370,505,8369077058634654312,1
4057,1127869715090957372,1161570215312372747,31,3076722884532736052,1,4667491913045010105,5,655258552077613353,1,6269553362933523908,121,8760298509104301741,1
4064,7057010984313769445,8305520946572876628,187,1989154022722455277,1,6486618101878121647,480,2084437216429041512,1,2043958104348856833,716,8533433080124472811,1
4075,2820277351810525115,2173334360639059447,399,6066053934841916562,1,8816040893224519583,143,2443290288037182786,1,268013073515494916,851,4000009642437798015,1
4086,3318617732439106717,4785496703813070590,39,2729876112216758228,1,7580530351945821465,363,6397664766611711250,1,138720608444898197,340,2933035578813687993,1
